,current_step,rel_equity_losses,system_equity_pre_shock,system_debt,system_equity_losses,system_cash_reserves,system_assets,cum_equity_losses,system_TAS,system_equity,equity_to_pre_shock,asset_class,shock
6829,5,0.000420603,3.45e+11,1.01e+12,-145185002.9,4021822859.0,1.09e+12,0.747491943,-1873266302.0,87161464299.0,0.252508057,m_14,-0.797131537
6830,6,4.44e-05,3.45e+11,1.01e+12,-15340129.53,4020833978.0,1.09e+12,0.747540901,-198090740.3,87144564630.0,0.252459099,m_14,-0.797131537
6831,7,4.7e-06,3.45e+11,1.01e+12,-1621887.353,4020730303.0,1.09e+12,0.747546078,-20950711.82,87142777703.0,0.252453922,m_14,-0.797131537
6832,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.228668207
6833,1,0.012983283,3.45e+11,4.34e+12,-4481607247.0,69906640211.0,4.58e+12,0.300813728,-59223315183.0,2.41e+11,0.699186272,m_14,-0.228668207
6834,2,0.000447364,3.45e+11,4.34e+12,-154422254.2,67366392076.0,4.57e+12,0.311665494,-2095236658.0,2.38e+11,0.688334506,m_14,-0.228668207
6835,3,1.83e-05,3.45e+11,4.34e+12,-6325379.508,67280509837.0,4.57e+12,0.312032201,-92499731.25,2.37e+11,0.687967799,m_14,-0.228668207
6836,4,8.34e-07,3.45e+11,4.34e+12,-287896.8279,67277077008.0,4.57e+12,0.312047882,-4323775.003,2.37e+11,0.687952118,m_14,-0.228668207
6837,5,3.94e-08,3.45e+11,4.34e+12,-13584.27516,67276921444.0,4.57e+12,0.312048607,-205677.9712,2.37e+11,0.687951393,m_14,-0.228668207
6838,6,1.88e-09,3.45e+11,4.34e+12,-647.994582,67276914113.0,4.57e+12,0.312048642,-9834.58915,2.37e+11,0.687951358,m_14,-0.228668207
6839,7,8.98e-11,3.45e+11,4.34e+12,-31.00931863,67276913763.0,4.57e+12,0.312048643,-470.9522657,2.37e+11,0.687951357,m_14,-0.228668207
6840,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.187499779
6841,1,0.010645829,3.45e+11,4.35e+12,-3674758197.0,78906169933.0,4.61e+12,0.246922042,-48561007459.0,2.6e+11,0.753077958,m_14,-0.187499779
6842,2,0.000245802,3.45e+11,4.35e+12,-84846503.13,76726111908.0,4.61e+12,0.256025797,-991643837.2,2.57e+11,0.743974203,m_14,-0.187499779
6843,3,5.37e-06,3.45e+11,4.35e+12,-1854120.509,76669516240.0,4.61e+12,0.256219141,-21323388.01,2.57e+11,0.743780859,m_14,-0.187499779
6844,4,1.17e-07,3.45e+11,4.35e+12,-40221.67378,76668301613.0,4.61e+12,0.25622332,-459928.7674,2.57e+11,0.74377668,m_14,-0.187499779
6845,5,2.52e-09,3.45e+11,4.35e+12,-870.188495,76668275354.0,4.61e+12,0.256223411,-9926.112964,2.57e+11,0.743776589,m_14,-0.187499779
6846,6,5.45e-11,3.45e+11,4.35e+12,-18.80463824,76668274787.0,4.61e+12,0.256223413,-214.2729598,2.57e+11,0.743776587,m_14,-0.187499779
6847,7,1.18e-12,3.45e+11,4.35e+12,-0.406161141,76668274775.0,4.61e+12,0.256223413,-4.625924921,2.57e+11,0.743776587,m_14,-0.187499779
6848,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.261195566
6849,1,0.014830115,3.45e+11,4.33e+12,-5119102291.0,62796071512.0,4.56e+12,0.343311339,-67647652221.0,2.27e+11,0.656688661,m_14,-0.261195566
6850,2,0.00047477,3.45e+11,4.33e+12,-163882545.6,60021132584.0,4.55e+12,0.355649619,-2223884633.0,2.22e+11,0.644350381,m_14,-0.261195566
6851,3,1.84e-05,3.45e+11,4.33e+12,-6367826.754,59931535139.0,4.55e+12,0.356035945,-93856717.65,2.22e+11,0.643964055,m_14,-0.261195566
6852,4,8.04e-07,3.45e+11,4.33e+12,-277694.4943,59928134803.0,4.55e+12,0.356051693,-4212335.572,2.22e+11,0.643948307,m_14,-0.261195566
6853,5,3.65e-08,3.45e+11,4.33e+12,-12588.26627,59927987008.0,4.55e+12,0.356052392,-192591.9424,2.22e+11,0.643947608,m_14,-0.261195566
6854,6,1.67e-09,3.45e+11,4.33e+12,-577.2206687,59927980315.0,4.55e+12,0.356052424,-8852.74565,2.22e+11,0.643947576,m_14,-0.261195566
6855,7,7.69e-11,3.45e+11,4.33e+12,-26.55462595,59927980008.0,4.55e+12,0.356052426,-407.5468629,2.22e+11,0.643947574,m_14,-0.261195566
6856,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.157624644
6857,1,0.007823972,3.45e+11,4.36e+12,-2700701466.0,85452171364.0,4.63e+12,0.208854221,-37897923562.0,2.73e+11,0.791145779,m_14,-0.157624644
6858,2,0.000210282,3.45e+11,4.36e+12,-72585628.83,83658999308.0,4.63e+12,0.21587035,-866150929.3,2.71e+11,0.78412965,m_14,-0.157624644
6859,3,5.27e-06,3.45e+11,4.36e+12,-1820761.876,83610544199.0,4.63e+12,0.216039353,-21105691.93,2.71e+11,0.783960647,m_14,-0.157624644
6860,4,1.31e-07,3.45e+11,4.36e+12,-45094.06127,83609361898.0,4.63e+12,0.216043511,-517116.9939,2.71e+11,0.783956489,m_14,-0.157624644
6861,5,3.22e-09,3.45e+11,4.36e+12,-1111.477921,83609332801.0,4.63e+12,0.216043613,-12689.11539,2.71e+11,0.783956387,m_14,-0.157624644
6862,6,7.92e-11,3.45e+11,4.36e+12,-27.34131427,83609332086.0,4.63e+12,0.216043616,-311.5565189,2.71e+11,0.783956384,m_14,-0.157624644
6863,7,1.95e-12,3.45e+11,4.36e+12,-0.672011381,83609332068.0,4.63e+12,0.216043616,-7.651605455,2.71e+11,0.783956384,m_14,-0.157624644
6864,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.213926588
6865,1,0.012146286,3.45e+11,4.34e+12,-4192690183.0,73129198015.0,4.59e+12,0.281529556,-55405348686.0,2.48e+11,0.718470444,m_14,-0.213926588
6866,2,0.000256373,3.45e+11,4.34e+12,-88495506.74,70711368909.0,4.59e+12,0.291878352,-1018891823.0,2.44e+11,0.708121648,m_14,-0.213926588
6867,3,5.11e-06,3.45e+11,4.34e+12,-1762669.509,70652585189.0,4.59e+12,0.292077279,-19900987.58,2.44e+11,0.707922721,m_14,-0.213926588
6868,4,1.01e-07,3.45e+11,4.34e+12,-34832.48617,70651439681.0,4.59e+12,0.292081189,-390300.3041,2.44e+11,0.707918811,m_14,-0.213926588
6869,5,1.99e-09,3.45e+11,4.34e+12,-686.1873715,70651417152.0,4.59e+12,0.292081266,-7662.258034,2.44e+11,0.707918734,m_14,-0.213926588
6870,6,3.91e-11,3.45e+11,4.34e+12,-13.4984128,70651416709.0,4.59e+12,0.292081268,-150.4883154,2.44e+11,0.707918732,m_14,-0.213926588
6871,7,7.69e-13,3.45e+11,4.34e+12,-0.265360981,70651416700.0,4.59e+12,0.292081268,-2.956212432,2.44e+11,0.707918732,m_14,-0.213926588
6872,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.364905121
6873,1,0.02133449,3.45e+11,4.31e+12,-7364301137.0,40180878182.0,4.49e+12,0.47634528,-98033818970.0,1.81e+11,0.52365472,m_14,-0.364905121
6874,2,0.00197979,3.45e+11,4.3e+12,-683389823.7,37242610176.0,4.47e+12,0.492263401,-9838682593.0,1.75e+11,0.507736599,m_14,-0.364905121
6875,3,0.000253864,3.45e+11,4.3e+12,-87629669.39,36939619405.0,4.47e+12,0.494141774,-1308106563.0,1.75e+11,0.505858226,m_14,-0.364905121
6876,4,3.66e-05,3.45e+11,4.3e+12,-12644374.44,36897827161.0,4.47e+12,0.494404554,-189266945.8,1.75e+11,0.505595446,m_14,-0.364905121
6877,5,5.42e-06,3.45e+11,4.3e+12,-1871446.369,36891716269.0,4.47e+12,0.494443138,-28015438.83,1.75e+11,0.505556862,m_14,-0.364905121
6878,6,8.07e-07,3.45e+11,4.3e+12,-278730.6331,36890809010.0,4.47e+12,0.494448872,-4172475.412,1.75e+11,0.505551128,m_14,-0.364905121
6879,7,1.2e-07,3.45e+11,4.3e+12,-41583.02031,36890673775.0,4.47e+12,0.494449727,-622472.7541,1.75e+11,0.505550273,m_14,-0.364905121
6880,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.390564046
6881,1,0.10539015,3.45e+11,3.88e+12,-36378878072.0,36425851384.0,4.07e+12,0.428325431,-5.34e+11,1.97e+11,0.571674569,m_14,-0.390564046
6882,2,0.012820194,3.45e+11,3.81e+12,-4425311792.0,21672947332.0,3.98e+12,0.520956292,-65170021508.0,1.65e+11,0.479043708,m_14,-0.390564046
6883,3,0.001448343,3.45e+11,3.8e+12,-499943325.3,19924623833.0,3.97e+12,0.532054293,-7367982887.0,1.62e+11,0.467945707,m_14,-0.390564046
6884,4,0.000162074,3.45e+11,3.8e+12,-55945331.29,19727686232.0,3.96e+12,0.533303904,-824464888.9,1.61e+11,0.466696096,m_14,-0.390564046
6885,5,1.81e-05,3.45e+11,3.8e+12,-6251093.657,19705669101.0,3.96e+12,0.533443615,-92123394.66,1.61e+11,0.466556385,m_14,-0.390564046
6886,6,2.02e-06,3.45e+11,3.8e+12,-698286.7017,19703209607.0,3.96e+12,0.533459222,-10290894.12,1.61e+11,0.466540778,m_14,-0.390564046
6887,7,2.26e-07,3.45e+11,3.8e+12,-77998.36469,19702934886.0,3.96e+12,0.533460966,-1149495.766,1.61e+11,0.466539034,m_14,-0.390564046
6888,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.195316606
6889,1,0.011089652,3.45e+11,4.35e+12,-3827958106.0,77197390409.0,4.6e+12,0.257163656,-50585505814.0,2.56e+11,0.742836344,m_14,-0.195316606
6890,2,0.000249548,3.45e+11,4.35e+12,-86139665.17,74945213601.0,4.6e+12,0.266636663,-1002598816.0,2.53e+11,0.733363337,m_14,-0.195316606
6891,3,5.31e-06,3.45e+11,4.35e+12,-1832849.203,74887822787.0,4.6e+12,0.266832201,-20971879.11,2.53e+11,0.733167799,m_14,-0.195316606
6892,4,1.12e-07,3.45e+11,4.35e+12,-38706.53948,74886624709.0,4.6e+12,0.266836314,-440144.5733,2.53e+11,0.733163686,m_14,-0.195316606
6893,5,2.36e-09,3.45e+11,4.35e+12,-815.1111927,74886599503.0,4.6e+12,0.2668364,-9243.812838,2.53e+11,0.7331636,m_14,-0.195316606
6894,6,4.97e-11,3.45e+11,4.35e+12,-17.14408565,74886598973.0,4.6e+12,0.266836402,-194.1901811,2.53e+11,0.733163598,m_14,-0.195316606
6895,7,1.04e-12,3.45e+11,4.35e+12,-0.360391807,74886598962.0,4.6e+12,0.266836402,-4.079965107,2.53e+11,0.733163598,m_14,-0.195316606
6896,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.156587513
6897,1,0.007772492,3.45e+11,4.36e+12,-2682931521.0,85681447512.0,4.63e+12,0.207485678,-37648564643.0,2.74e+11,0.792514322,m_14,-0.156587513
6898,2,0.000209498,3.45e+11,4.36e+12,-72315219.77,83895427345.0,4.63e+12,0.214456608,-863352360.9,2.71e+11,0.785543392,m_14,-0.156587513
6899,3,5.27e-06,3.45e+11,4.36e+12,-1819227.396,83847141977.0,4.63e+12,0.214625057,-21101699.34,2.71e+11,0.785374943,m_14,-0.156587513
6900,4,1.31e-07,3.45e+11,4.36e+12,-45186.74105,83845960212.0,4.63e+12,0.214629214,-518562.8256,2.71e+11,0.785370786,m_14,-0.156587513
6901,5,3.24e-09,3.45e+11,4.36e+12,-1117.006536,83845931043.0,4.63e+12,0.214629316,-12762.22783,2.71e+11,0.785370684,m_14,-0.156587513
6902,6,7.98e-11,3.45e+11,4.36e+12,-27.55760276,83845930324.0,4.63e+12,0.214629319,-314.2743523,2.71e+11,0.785370681,m_14,-0.156587513
6903,7,1.97e-12,3.45e+11,4.36e+12,-0.679310366,83845930306.0,4.63e+12,0.214629319,-7.741034915,2.71e+11,0.785370681,m_14,-0.156587513
6904,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.123450915
6905,1,0.0061277,3.45e+11,4.37e+12,-2115177287.0,93006878596.0,4.66e+12,0.163720883,-29681483926.0,2.89e+11,0.836279117,m_14,-0.123450915
6906,2,0.000123032,3.45e+11,4.37e+12,-42468693.99,91542081941.0,4.65e+12,0.169298182,-604906762.1,2.87e+11,0.830701818,m_14,-0.123450915
6907,3,2.68e-06,3.45e+11,4.37e+12,-925549.4409,91505641155.0,4.65e+12,0.169411353,-13208296.1,2.87e+11,0.830588647,m_14,-0.123450915
6908,4,5.91e-08,3.45e+11,4.37e+12,-20394.42173,91504874700.0,4.65e+12,0.169413823,-291109.2642,2.87e+11,0.830586177,m_14,-0.123450915
6909,5,1.3e-09,3.45e+11,4.37e+12,-449.9789901,91504857890.0,4.65e+12,0.169413878,-6423.152992,2.87e+11,0.830586122,m_14,-0.123450915
6910,6,2.88e-11,3.45e+11,4.37e+12,-9.929783903,91504857519.0,4.65e+12,0.169413879,-141.7415442,2.87e+11,0.830586121,m_14,-0.123450915
6911,7,6.35e-13,3.45e+11,4.37e+12,-0.219126632,91504857511.0,4.65e+12,0.169413879,-3.127898712,2.87e+11,0.830586121,m_14,-0.123450915
6912,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.137263287
6913,1,0.006813301,3.45e+11,4.37e+12,-2351835038.0,89953409441.0,4.65e+12,0.181972733,-33002412749.0,2.82e+11,0.818027267,m_14,-0.137263287
6914,2,0.000129854,3.45e+11,4.36e+12,-44823543.35,88348301816.0,4.64e+12,0.188162713,-638891304.0,2.8e+11,0.811837287,m_14,-0.137263287
6915,3,2.7e-06,3.45e+11,4.36e+12,-931393.9904,88309566483.0,4.64e+12,0.188281993,-13302323.2,2.8e+11,0.811718007,m_14,-0.137263287
6916,4,5.67e-08,3.45e+11,4.36e+12,-19582.08978,88308791223.0,4.64e+12,0.188284476,-279741.1119,2.8e+11,0.811715524,m_14,-0.137263287
6917,5,1.19e-09,3.45e+11,4.36e+12,-412.2811865,88308775005.0,4.64e+12,0.188284528,-5889.831667,2.8e+11,0.811715472,m_14,-0.137263287
6918,6,2.52e-11,3.45e+11,4.36e+12,-8.68159624,88308774664.0,4.64e+12,0.188284529,-124.0253236,2.8e+11,0.811715471,m_14,-0.137263287
6919,7,5.3e-13,3.45e+11,4.36e+12,-0.182815935,88308774656.0,4.64e+12,0.188284529,-2.611710288,2.8e+11,0.811715471,m_14,-0.137263287
6920,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.230736876
6921,1,0.013100737,3.45e+11,4.34e+12,-4522150542.0,69454423541.0,4.58e+12,0.303518651,-59759084656.0,2.4e+11,0.696481349,m_14,-0.230736876
6922,2,0.000449375,3.45e+11,4.34e+12,-155116655.0,66898475428.0,4.57e+12,0.314465379,-2104674659.0,2.37e+11,0.685534621,m_14,-0.230736876
6923,3,1.83e-05,3.45e+11,4.34e+12,-6332704.139,66812294389.0,4.57e+12,0.314833567,-92649952.18,2.37e+11,0.685166433,m_14,-0.230736876
6924,4,8.33e-07,3.45e+11,4.34e+12,-287446.194,66808860934.0,4.57e+12,0.314849264,-4319582.315,2.37e+11,0.685150736,m_14,-0.230736876
6925,5,3.92e-08,3.45e+11,4.34e+12,-13528.4407,66808705756.0,4.57e+12,0.314849988,-204960.8407,2.37e+11,0.685150012,m_14,-0.230736876
6926,6,1.86e-09,3.45e+11,4.34e+12,-643.7108896,66808698462.0,4.57e+12,0.314850022,-9775.746312,2.37e+11,0.685149978,m_14,-0.230736876
6927,7,8.9e-11,3.45e+11,4.34e+12,-30.72719465,66808698115.0,4.57e+12,0.314850024,-466.9625786,2.37e+11,0.685149976,m_14,-0.230736876
6928,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.335822359
6929,1,0.019634141,3.45e+11,4.31e+12,-6777369884.0,46521502751.0,4.5e+12,0.439898827,-90220570829.0,1.93e+11,0.560101173,m_14,-0.335822359
6930,2,0.000521816,3.45e+11,4.31e+12,-180121866.7,43257793621.0,4.49e+12,0.455889595,-2454282878.0,1.88e+11,0.544110405,m_14,-0.335822359
6931,3,1.79e-05,3.45e+11,4.31e+12,-6181647.594,43165136872.0,4.49e+12,0.456302778,-93226389.73,1.88e+11,0.543697222,m_14,-0.335822359
6932,4,7.08e-07,3.45e+11,4.31e+12,-244503.1379,43162002760.0,4.49e+12,0.456317904,-3810888.205,1.88e+11,0.543682096,m_14,-0.335822359
6933,5,2.93e-08,3.45e+11,4.31e+12,-10129.89957,43161878605.0,4.49e+12,0.456318516,-159369.4786,1.88e+11,0.543681484,m_14,-0.335822359
6934,6,1.23e-09,3.45e+11,4.31e+12,-425.2463605,43161873460.0,4.49e+12,0.456318541,-6707.260205,1.88e+11,0.543681459,m_14,-0.335822359
6935,7,5.19e-11,3.45e+11,4.31e+12,-17.91563629,43161873244.0,4.49e+12,0.456318542,-282.770454,1.88e+11,0.543681458,m_14,-0.335822359
6936,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.355631808
6937,1,0.020792318,3.45e+11,4.31e+12,-7177152580.0,42202646035.0,4.49e+12,0.464730288,-95542491224.0,1.85e+11,0.535269712,m_14,-0.355631808
6938,2,0.000664794,3.45e+11,4.3e+12,-229475410.2,38849138447.0,4.48e+12,0.48152205,-2957736798.0,1.79e+11,0.51847795,m_14,-0.355631808
6939,3,2.34e-05,3.45e+11,4.3e+12,-8081854.268,38747423407.0,4.48e+12,0.482000984,-114316237.0,1.79e+11,0.517999016,m_14,-0.355631808
6940,4,9.37e-07,3.45e+11,4.3e+12,-323501.2435,38743788106.0,4.48e+12,0.482019018,-4728623.525,1.79e+11,0.517980982,m_14,-0.355631808
6941,5,3.93e-08,3.45e+11,4.3e+12,-13574.30096,38743641261.0,4.48e+12,0.482019759,-200506.6785,1.79e+11,0.517980241,m_14,-0.355631808
6942,6,1.68e-09,3.45e+11,4.3e+12,-578.316418,38743635082.0,4.48e+12,0.48201979,-8569.841546,1.79e+11,0.51798021,m_14,-0.355631808
6943,7,7.17e-11,3.45e+11,4.3e+12,-24.75411487,38743634818.0,4.48e+12,0.482019791,-367.178423,1.79e+11,0.517980209,m_14,-0.355631808
6944,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.123514478
6945,1,0.006130855,3.45e+11,4.37e+12,-2116266367.0,92992826782.0,4.66e+12,0.163804907,-29696766567.0,2.89e+11,0.836195093,m_14,-0.123514478
6946,2,0.000123067,3.45e+11,4.37e+12,-42480635.6,91527373560.0,4.65e+12,0.169385031,-605078688.0,2.87e+11,0.830614969,m_14,-0.123514478
6947,3,2.68e-06,3.45e+11,4.37e+12,-925610.8911,91490921396.0,4.65e+12,0.169498233,-13209219.17,2.87e+11,0.830501767,m_14,-0.123514478
6948,4,5.91e-08,3.45e+11,4.37e+12,-20391.4607,91490154873.0,4.65e+12,0.169500703,-291068.0317,2.87e+11,0.830499297,m_14,-0.123514478
6949,5,1.3e-09,3.45e+11,4.37e+12,-449.8186514,91490138065.0,4.65e+12,0.169500758,-6420.887104,2.87e+11,0.830499242,m_14,-0.123514478
6950,6,2.88e-11,3.45e+11,4.37e+12,-9.924150068,91490137694.0,4.65e+12,0.169500759,-141.6616288,2.87e+11,0.830499241,m_14,-0.123514478
6951,7,6.34e-13,3.45e+11,4.37e+12,-0.218956072,91490137686.0,4.65e+12,0.169500759,-3.125475204,2.87e+11,0.830499241,m_14,-0.123514478
6952,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.258605659
6953,1,0.014683066,3.45e+11,4.33e+12,-5068343388.0,63362232249.0,4.56e+12,0.339930243,-66976886060.0,2.28e+11,0.660069757,m_14,-0.258605659
6954,2,0.000472919,3.45e+11,4.33e+12,-163243423.3,60605027346.0,4.55e+12,0.352150684,-2215187265.0,2.24e+11,0.647849316,m_14,-0.258605659
6955,3,1.85e-05,3.45e+11,4.33e+12,-6369885.66,60515648856.0,4.55e+12,0.352535734,-93823886.69,2.23e+11,0.647464266,m_14,-0.258605659
6956,4,8.07e-07,3.45e+11,4.33e+12,-278729.5909,60512242790.0,4.55e+12,0.35255149,-4224478.935,2.23e+11,0.64744851,m_14,-0.258605659
6957,5,3.67e-08,3.45e+11,4.33e+12,-12675.4719,60512094258.0,4.55e+12,0.352552192,-193756.5854,2.23e+11,0.647447808,m_14,-0.258605659
6958,6,1.69e-09,3.45e+11,4.33e+12,-583.0489155,60512087510.0,4.55e+12,0.352552224,-8934.277386,2.23e+11,0.647447776,m_14,-0.258605659
6959,7,7.8e-11,3.45e+11,4.33e+12,-26.90705876,60512087200.0,4.55e+12,0.352552226,-412.593188,2.23e+11,0.647447774,m_14,-0.258605659
6960,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.203202178
6961,1,0.011537377,3.45e+11,4.35e+12,-3982505327.0,75473583081.0,4.6e+12,0.267491081,-52627808551.0,2.53e+11,0.732508919,m_14,-0.203202178
6962,2,0.0002528,3.45e+11,4.34e+12,-87262202.07,73150175250.0,4.59e+12,0.277335753,-1011185747.0,2.49e+11,0.722664247,m_14,-0.203202178
6963,3,5.23e-06,3.45e+11,4.34e+12,-1806319.934,73092108268.0,4.59e+12,0.277533042,-20556298.57,2.49e+11,0.722466958,m_14,-0.203202178
6964,4,1.07e-07,3.45e+11,4.34e+12,-37103.85745,73090930306.0,4.59e+12,0.277537076,-419406.9364,2.49e+11,0.722462924,m_14,-0.203202178
6965,5,2.2e-09,3.45e+11,4.34e+12,-759.9100597,73090906210.0,4.59e+12,0.277537159,-8563.976485,2.49e+11,0.722462841,m_14,-0.203202178
6966,6,4.5e-11,3.45e+11,4.34e+12,-15.54302204,73090905717.0,4.59e+12,0.27753716,-174.9286065,2.49e+11,0.72246284,m_14,-0.203202178
6967,7,9.2e-13,3.45e+11,4.34e+12,-0.317725374,73090905707.0,4.59e+12,0.277537161,-3.573646753,2.49e+11,0.722462839,m_14,-0.203202178
6968,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.149011795
6969,1,0.007396459,3.45e+11,4.36e+12,-2553131049.0,87356194011.0,4.64e+12,0.197486888,-35827123641.0,2.77e+11,0.802513112,m_14,-0.149011795
6970,2,0.000134557,3.45e+11,4.36e+12,-46446894.17,85635475471.0,4.64e+12,0.204196205,-662460653.7,2.75e+11,0.795803795,m_14,-0.149011795
6971,3,2.68e-06,3.45e+11,4.36e+12,-925227.3459,85595069358.0,4.64e+12,0.204319665,-13224150.05,2.75e+11,0.795680335,m_14,-0.149011795
6972,4,5.41e-08,3.45e+11,4.36e+12,-18661.23922,85594295591.0,4.64e+12,0.204322128,-266789.2046,2.75e+11,0.795677872,m_14,-0.149011795
6973,5,1.09e-09,3.45e+11,4.36e+12,-376.9454865,85594280067.0,4.64e+12,0.204322178,-5389.135,2.75e+11,0.795677822,m_14,-0.149011795
6974,6,2.21e-11,3.45e+11,4.36e+12,-7.615399208,85594279754.0,4.64e+12,0.204322179,-108.8766341,2.75e+11,0.795677821,m_14,-0.149011795
6975,7,4.46e-13,3.45e+11,4.36e+12,-0.15385646,85594279747.0,4.64e+12,0.204322179,-2.199671984,2.75e+11,0.795677821,m_14,-0.149011795
6976,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.227535608
6977,1,0.012918976,3.45e+11,4.34e+12,-4459409743.0,70154229392.0,4.58e+12,0.299332655,-58929980740.0,2.42e+11,0.700667345,m_14,-0.227535608
6978,2,0.000446247,3.45e+11,4.34e+12,-154036731.9,67622621561.0,4.58e+12,0.310132404,-2089997050.0,2.38e+11,0.689867596,m_14,-0.227535608
6979,3,1.83e-05,3.45e+11,4.34e+12,-6321088.815,67536906519.0,4.57e+12,0.310498287,-92413612.2,2.38e+11,0.689501713,m_14,-0.227535608
6980,4,8.35e-07,3.45e+11,4.34e+12,-288130.9124,67533474197.0,4.57e+12,0.310513959,-4325886.948,2.38e+11,0.689486041,m_14,-0.227535608
6981,5,3.94e-08,3.45e+11,4.34e+12,-13614.33239,67533318428.0,4.57e+12,0.310514685,-206062.8461,2.38e+11,0.689485315,m_14,-0.227535608
6982,6,1.88e-09,3.45e+11,4.34e+12,-650.3228325,67533311078.0,4.57e+12,0.310514719,-9866.532685,2.38e+11,0.689485281,m_14,-0.227535608
6983,7,9.03e-11,3.45e+11,4.34e+12,-31.16347814,67533310727.0,4.57e+12,0.310514721,-473.1307085,2.38e+11,0.689485279,m_14,-0.227535608
6984,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.136485151
6985,1,0.006774677,3.45e+11,4.37e+12,-2338502656.0,90125430076.0,4.65e+12,0.180944849,-32815324471.0,2.83e+11,0.819055151,m_14,-0.136485151
6986,2,0.000129507,3.45e+11,4.36e+12,-44703701.99,88528100897.0,4.65e+12,0.187100372,-637157004.1,2.81e+11,0.812899628,m_14,-0.136485151
6987,3,2.7e-06,3.45e+11,4.36e+12,-931453.0997,88489485338.0,4.65e+12,0.187219344,-13302539.02,2.81e+11,0.812780656,m_14,-0.136485151
6988,4,5.69e-08,3.45e+11,4.36e+12,-19636.22248,88488710262.0,4.65e+12,0.187221826,-280500.9604,2.81e+11,0.812778174,m_14,-0.136485151
6989,5,1.2e-09,3.45e+11,4.36e+12,-414.5352033,88488694003.0,4.65e+12,0.187221878,-5921.747581,2.81e+11,0.812778122,m_14,-0.136485151
6990,6,2.54e-11,3.45e+11,4.36e+12,-8.752582096,88488693660.0,4.65e+12,0.18722188,-125.0334115,2.81e+11,0.81277812,m_14,-0.136485151
6991,7,5.35e-13,3.45e+11,4.36e+12,-0.184807389,88488693652.0,4.65e+12,0.18722188,-2.64003318,2.81e+11,0.81277812,m_14,-0.136485151
6992,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.269606059
6993,1,0.015762749,3.45e+11,4.33e+12,-5441031367.0,60957981974.0,4.55e+12,0.353838958,-72431188537.0,2.23e+11,0.646161042,m_14,-0.269606059
6994,2,0.000494736,3.45e+11,4.32e+12,-170774442.1,58087960398.0,4.54e+12,0.366797303,-2325275426.0,2.19e+11,0.633202697,m_14,-0.269606059
6995,3,1.89e-05,3.45e+11,4.32e+12,-6529160.87,57995769539.0,4.54e+12,0.367195735,-96490146.42,2.18e+11,0.632804265,m_14,-0.269606059
6996,4,8.14e-07,3.45e+11,4.32e+12,-281103.4676,57992320258.0,4.54e+12,0.367211759,-4275671.444,2.18e+11,0.632788241,m_14,-0.269606059
